2611011000|부산광역시|중구|중앙동7가||0|7|0|261102000010|0|2|0|532|
2611011000|부산광역시|중구|중앙동7가||0|8|1|261102000010|0|2|0|533|
2611011000|부산광역시|중구|중앙동7가||0|18|0|261102000010|0|2|0|534|
2611011000|부산광역시|중구|중앙동7가||0|19|0|261102000010|0|2|0|535|
2611011000|부산광역시|중구|중앙동7가||0|20|3|261102000010|0|2|0|536|
2611011000|부산광역시|중구|중앙동7가||0|22|0|261102000010|0|2|0|537|
2611011000|부산광역시|중구|중앙동7가||0|6|3|261102000010|0|2|0|538|
2611011000|부산광역시|중구|중앙동7가||0|35|0|261102000010|0|2|0|539|
2611011000|부산광역시|중구|중앙동7가||0|43|1|261102000010|0|2|0|540|
2611011000|부산광역시|중구|중앙동7가||0|43|2|261102000010|0|2|0|541|
2611011000|부산광역시|중구|중앙동7가||0|43|8|261102000010|0|2|0|542|
2611011000|부산광역시|중구|중앙동7가||0|45|3|261102000010|0|2|0|543|
2611011000|부산광역시|중구|중앙동7가||0|46|0|261102000010|0|2|0|544|
2611011000|부산광역시|중구|중앙동7가||0|47|0|261102000010|0|2|0|545|
2611011000|부산광역시|중구|중앙동7가||0|48|1|261102000010|0|2|0|546|
2611011000|부산광역시|중구|중앙동7가||0|48|2|261102000010|0|2|0|547|
2611011000|부산광역시|중구|중앙동7가||0|48|3|261102000010|0|2|0|548|
2611011000|부산광역시|중구|중앙동7가||0|49|1|261102000010|0|2|0|549|
2611011000|부산광역시|중구|중앙동7가||0|49|2|261102000010|0|2|0|550|
2611011000|부산광역시|중구|중앙동7가||0|49|3|261102000010|0|2|0|551|
2611011000|부산광역시|중구|중앙동7가||0|50|1|261102000010|0|2|0|552|
2611011000|부산광역시|중구|중앙동7가||0|50|3|261102000010|0|2|0|553|
2611011000|부산광역시|중구|중앙동7가||0|50|5|261102000010|0|2|0|554|
2611011000|부산광역시|중구|중앙동7가||0|50|6|261102000010|0|2|0|555|
2611011000|부산광역시|중구|중앙동7가||0|51|0|261102000010|0|2|0|556|
2611011000|부산광역시|중구|중앙동7가||0|52|0|261102000010|0|2|0|557|
2611011000|부산광역시|중구|중앙동7가||0|53|2|261102000010|0|2|0|558|
2611011000|부산광역시|중구|중앙동7가||0|53|3|261102000010|0|2|0|559|
2611011000|부산광역시|중구|중앙동7가||0|64|0|261102000010|0|2|0|560|
2611011000|부산광역시|중구|중앙동7가||0|65|0|261102000010|0|2|0|561|
2611011000|부산광역시|중구|중앙동7가||0|66|1|261102000010|0|2|0|562|
2611011000|부산광역시|중구|중앙동7가||0|66|2|261102000010|0|2|0|563|
2611011000|부산광역시|중구|중앙동7가||0|73|1|261102000010|0|2|0|564|
2611011000|부산광역시|중구|중앙동7가||0|73|4|261102000010|0|2|0|565|
2611011000|부산광역시|중구|중앙동7가||0|74|0|261102000010|0|2|0|566|
